AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing,Status
700000013970,Ballinahone Crossroads,Magherafelt,54.82224272,-6.69572715,283886,397940,active
700000013971,Clarkes Gate Lodge,Magherafelt,54.83447614,-6.68305341,284675,399317,active
700000013972,Ballymacilcurr Road End,Magherafelt,54.85486812,-6.66736305,285640,401606,active
700000013973,Grillagh Bridge,Magherafelt,54.86836622,-6.66372469,285845,403113,active
700000013974,White House Upperlands,Magherafelt,54.87810469,-6.64269663,287174,404223,active
700000013975,Upperlands,Magherafelt,54.87874561,-6.64136634,287258,404296,active
700000013976,Ampertainne Sch,Magherafelt,54.88333925,-6.63123924,287898,404820,active
700000013977,Crosskeys Crossroads,Magherafelt,54.88764454,-6.62189885,288488,405311,active
700000013978,Killymuck Road End,Magherafelt,54.91055057,-6.59895919,289909,407890,active
700000013979,Killygullib,Magherafelt,54.91534701,-6.59578281,290102,408428,active
700000013980,Tamlaght O'Crilly,Magherafelt,54.89471567,-6.57910614,291218,406153,active
700000013981,Killygullib,Magherafelt,54.91470298,-6.59602356,290088,408356,active
700000013982,Killymuck Road End,Magherafelt,54.91056745,-6.59886505,289915,407892,active
700000013983,Crosskeys Crossroads,Magherafelt,54.88763361,-6.6217278,288499,405310,active
700000013984,Ampertainne Sch,Magherafelt,54.88327622,-6.6312258,287899,404813,active
700000013985,Upperlands,Magherafelt,54.87892739,-6.64075259,287297,404317,active
700000013986,Grillagh Bridge,Magherafelt,54.86778113,-6.66361943,285853,403048,active
700000013987,Ballymacilcurr Road End,Magherafelt,54.85486504,-6.66708287,285658,401606,active
700000013988,17-25 Coleraine Road,Magherafelt,54.84549968,-6.67240434,285336,400557,active
700000013989,Maghera High School,Magherafelt,54.84014247,-6.67706303,285048,399955,active
700000013990,Clarkes Gate Lodge,Magherafelt,54.83434839,-6.68287082,284687,399303,active
700000013991,Ballinahone Crossroads,Magherafelt,54.82226733,-6.69550854,283900,397943,active
700000013992,Tobermore Primary School,Magherafelt,54.8122019,-6.70605223,283243,396810,active
700000013993,Post Office,Magherafelt,54.81175539,-6.70545988,283282,396761,active
700000013994,Blaneys Lane,Magherafelt,54.80612838,-6.68758367,284443,396156,active
700000013995,Island Road,Magherafelt,54.79927112,-6.66508788,285904,395420,active
700000013996,Hatricks Gate,Magherafelt,54.79439204,-6.65604438,286496,394888,active
700000013997,Grange Crossroads,Magherafelt,54.78527953,-6.64445523,287261,393888,active
700000013998,Drumrainey Sch,Magherafelt,54.7700968,-6.6236751,288631,392224,active
700000013999,Gascoines House,Magherafelt,54.76468907,-6.62054937,288844,391626,active
700000014000,Rainey Street,Magherafelt,54.75642047,-6.61314157,289339,390715,active
700000014001,Westland Road,Magherafelt,54.75163059,-6.6122181,289409,390183,active
700000014004,Ballymoughan Road Junction,Magherafelt,54.73790662,-6.6251083,288609,388639,active
700000014005,Muckeleny Hill,Magherafelt,54.72975041,-6.63393769,288058,387720,active
700000014006,Loves Cottage,Magherafelt,54.7244525,-6.63975003,287695,387123,active
700000014007,Dunronan Road,Magherafelt,54.71996111,-6.64460278,287392,386617,active
700000014008,Carmean Rd End,Magherafelt,54.71566501,-6.64926175,287101,386133,active
700000014009,Garvins Lime Works,Magherafelt,54.70536928,-6.65812097,286552,384976,active
700000014010,Texaco,Magherafelt,54.69932609,-6.64384831,287485,384321,active
700000014015,Coltrim Crossroads,Magherafelt,54.68618373,-6.66740658,285994,382829,active
700000014016,Muff Road,Magherafelt,54.6861414,-6.66356239,286242,382829,active
700000014018,Dunman,Magherafelt,54.66387186,-6.72024073,282632,380282,active
700000014020,Smith Street,Magherafelt,54.69384902,-6.66760514,285965,383682,active
700000014021,Millburn Street,Magherafelt,54.65093215,-6.74569924,281015,378812,active
700000014023,Cookstown Main Street,Magherafelt,54.64643245,-6.74493932,281073,378312,active
700000014025,Union Street,Magherafelt,54.64653583,-6.74191537,281268,378327,active
700000014026,Cookstown Bus Station,Magherafelt,54.64632283,-6.74130231,281308,378304,active
700000014027,Union Street,Magherafelt,54.64645355,-6.74177849,281277,378318,active
700000014028,James Street,Magherafelt,54.64654359,-6.74526121,281052,378324,active
700000014029,Oldtown Street,Magherafelt,54.64884684,-6.74559305,281026,378580,active
700000014030,Moneymore Road Corner,Magherafelt,54.65195131,-6.74521855,281044,378926,active
700000014031,Sandhurst Terrace,Magherafelt,54.65373078,-6.73922958,281427,379131,active
700000014032,Derrycrommie Road,Magherafelt,54.66150146,-6.7254757,282299,380012,active
700000014033,Dunman,Magherafelt,54.66645094,-6.71606798,282896,380574,active
700000014034,Tullyboy Road End,Magherafelt,54.66438131,-6.71999225,282647,380339,active
700000014035,Muff Road,Magherafelt,54.67022294,-6.70835389,283386,381003,active
700000014036,Coltrim Crossroads,Magherafelt,54.68045163,-6.69043198,284521,382163,active
700000014037,Simpsons Lane,Magherafelt,54.68596106,-6.68071825,285136,382788,active
700000014038,Cookstown Road,Magherafelt,54.69070301,-6.67236065,285665,383326,active
700000014039,Moneymore,Magherafelt,54.69166064,-6.67039083,285790,383435,active
700000014040,Smith Street,Magherafelt,54.69391393,-6.66778913,285953,383689,active
700000014041,Glovers Cottage,Magherafelt,54.69682744,-6.6647777,286141,384017,active
700000014042,Garvins Lime Works,Magherafelt,54.70554008,-6.65813084,286551,384995,active
700000014043,Carmean Rd End,Magherafelt,54.71569316,-6.64936944,287094,386136,active
700000014044,Dunronan Road,Magherafelt,54.72011378,-6.64459769,287392,386634,active
700000014045,Loves Cottage,Magherafelt,54.72533267,-6.63892896,287746,387222,active
700000014046,Muckeleny Hill,Magherafelt,54.72996541,-6.63388389,288061,387744,active
700000014047,Ballymoughan Road Junction,Magherafelt,54.737705,-6.62554986,288581,388616,active
700000014048,83-91 Magherafelt Road,Magherafelt,54.74327708,-6.62020578,288913,389243,active
700000014049,83-91 Magherafelt Road,Magherafelt,54.74640526,-6.61800294,289048,389594,active
700000014050,St Pius X College,Magherafelt,54.7497367,-6.6147212,289252,389969,active
700000014051,Westland Road,Magherafelt,54.75210334,-6.61192236,289427,390236,active
700000014052,The Pump,Magherafelt,54.81022949,-6.71233678,282843,396583,active
700000014053,Clarks Cottage,Magherafelt,54.80929608,-6.7166592,282567,396474,active
700000014054,Dixons Lane,Magherafelt,54.81208032,-6.72854786,281797,396770,active
700000014055,Duntibryan Rd End,Magherafelt,54.80911315,-6.75165988,280317,396413,active
700000014056,Shintamney Road,Magherafelt,54.80139734,-6.77645158,278738,395526,active
700000014057,Draperstown,Magherafelt,54.79362246,-6.78228342,278378,394654,active
700000014058,St Patrick's Street,Magherafelt,54.7934588,-6.78477588,278218,394633,active
700000014059,Health Centre,Magherafelt,54.79766129,-6.78012511,278509,395106,active
700000014060,Shintamney Road,Magherafelt,54.80138173,-6.7766853,278723,395524,active
700000014061,Duntibryan Rd End,Magherafelt,54.80916576,-6.75153383,280325,396419,active
700000014062,Dixons Lane,Magherafelt,54.8123908,-6.73074686,281655,396802,active
700000014063,Clarks Cottage,Magherafelt,54.80983513,-6.71751311,282511,396533,active
700000014064,The Pump,Magherafelt,54.81014826,-6.71314815,282791,396573,active
700000014065,Regans House,Magherafelt,54.7794266,-6.69315763,284140,393177,active
700000014066,Regans Corner,Magherafelt,54.78092046,-6.70008806,283691,393335,active
700000014067,Dixons,Magherafelt,54.78514967,-6.71507684,282718,393788,active
700000014068,Tullyrowan Road,Magherafelt,54.78808585,-6.72174591,282283,394107,active
700000014069,Kilcronaghan Road,Magherafelt,54.79045717,-6.73284877,281564,394358,active
700000014070,Phone Kiosk,Magherafelt,54.79194687,-6.74306298,280904,394512,active
700000014071,Altagoan Bridge,Magherafelt,54.79244519,-6.75742836,279979,394551,active
700000014072,Slievegallon  Park,Magherafelt,54.7929613,-6.77372135,278930,394590,active
700000014073,Slievegallion Park,Magherafelt,54.79316107,-6.77393296,278916,394612,active
700000014074,Altagoan Bridge,Magherafelt,54.79278114,-6.75953244,279843,394586,active
700000014075,Phone Kiosk,Magherafelt,54.79190193,-6.74219377,280960,394508,active
700000014076,Kilcronaghan Road,Magherafelt,54.79058961,-6.73262698,281578,394373,active
700000014077,Tullyrowan Road,Magherafelt,54.78824488,-6.72149217,282299,394125,active
700000014078,Dixons,Magherafelt,54.78533563,-6.71482224,282734,393809,active
700000014079,RegansCorner,Magherafelt,54.78107196,-6.6999744,283698,393352,active
700000014080,Regans House,Magherafelt,54.77942018,-6.69172797,284232,393178,active
700000014081,Hegartys Hill,Magherafelt,54.76274152,-6.63102455,288174,391396,active
700000014082,Motalee Bridge,Magherafelt,54.76112107,-6.64512294,287270,391198,active
700000014083,Hegartys Hill,Magherafelt,54.76485229,-6.66483835,285993,391589,active
700000014084,Desertmartin,Magherafelt,54.76994486,-6.67292154,285462,392146,active
700000014085,Bradleys Corner,Magherafelt,54.7773933,-6.68125645,284910,392965,active
700000014086,Quarry Road,Magherafelt,54.78658253,-6.68779709,284470,393980,active
700000014087,Killtoney Road,Magherafelt,54.80025028,-6.69732183,283829,395490,active
700000014088,Millbrook Service Station,Magherafelt,54.8074821,-6.70236155,283490,396289,active
700000014089,Millbrook Service Station,Magherafelt,54.80757756,-6.70204743,283510,396300,active
700000014090,Killtoney Road,Magherafelt,54.79983301,-6.69694651,283854,395444,active
700000014091,Quarry Road,Magherafelt,54.78676079,-6.68766696,284478,394000,active
700000014092,Bradleys Corner,Magherafelt,54.77682061,-6.6806379,284951,392902,active
700000014093,Desertmartin,Magherafelt,54.76997908,-6.67276504,285472,392150,active
700000014094,Hegartys Hill,Magherafelt,54.76499461,-6.66470937,286001,391605,active
700000014095,Motalee Bridge,Magherafelt,54.76086617,-6.64241284,287445,391173,active
700000014096,Oldhill,Magherafelt,54.76268602,-6.63167892,288132,391389,active
700000014097,49-57 King Street,Magherafelt,54.75483851,-6.60367409,289952,390551,active
700000014098,Ballyronan Road,Magherafelt,54.75308935,-6.60390514,289941,390356,active
700000014099,Ballyronan Road,Magherafelt,54.74991267,-6.60109465,290129,390006,active
700000014100,Bradleys House,Magherafelt,54.7454216,-6.597274,290385,389511,active
700000014101,Loup Junction,Magherafelt,54.73587331,-6.58887861,290947,388459,active
700000014102,Watersons,Magherafelt,54.72898992,-6.57108021,292109,387716,active
700000014103,Woods Church,Magherafelt,54.72381054,-6.56232237,292685,387151,active
700000014104,Woods Primary School,Magherafelt,54.71852074,-6.55189463,293369,386576,active
700000014105,Woods Primary School,Magherafelt,54.7178625,-6.55094042,293432,386504,active
700000014106,Woods Church,Magherafelt,54.72358402,-6.56215966,292696,387126,active
700000014107,Watersons,Magherafelt,54.72906725,-6.57154318,292079,387724,active
700000014108,Loup Junction,Magherafelt,54.73561018,-6.58865487,290962,388430,active
700000014109,Bradleys House,Magherafelt,54.74536862,-6.59735348,290380,389505,active
700000014110,Ballyronan Road,Magherafelt,54.74938896,-6.60086421,290145,389948,active
700000014111,Fairhill,Magherafelt,54.75306366,-6.60401475,289934,390353,active
700000014112,21-29 King Street,Cookstown,54.75609166,-6.60561921,289824,390688,active
700000014113,Loy Street,Cookstown,54.6434723,-6.74450386,281107,377983,active
700000014114,Church Street,Cookstown,54.63903722,-6.74391258,281154,377490,active
700000014115,Derryloran Church,Cookstown,54.63649083,-6.74352646,281184,377207,active
700000014116,Dungannon Road,Cookstown,54.63303625,-6.74305999,281221,376823,active
700000014117,Loughry College,Cookstown,54.61374665,-6.74897923,280877,374669,active
700000014118,Desertcrete Rd End,Cookstown,54.60182094,-6.75728313,280364,373332,active
700000014119,Loughry College,Cookstown,54.61458641,-6.74678641,281017,374765,active
700000014120,Dungannon Road,Cookstown,54.63286738,-6.74323554,281210,376804,active
700000014121,Derryloran Church,Cookstown,54.63670894,-6.74376753,281168,377231,active
700000014122,Chapel Street,Cookstown,54.64128916,-6.7444937,281112,377740,active
700000014123,Loy Street,Cookstown,54.64394348,-6.74489209,281081,378035,active
700000014124,Gortlowry Park,Cookstown,54.63592634,-6.74540231,281064,377142,active
700000014125,Gortlowry Park,Cookstown,54.63584535,-6.74538932,281065,377133,active
700000014126,Blackhill,Cookstown,54.63319787,-6.75697694,280322,376825,active
700000014127,Drum Road End,Cookstown,54.63471721,-6.76763183,279631,376982,active
700000014128,Moveagh Crossroads,Cookstown,54.62810882,-6.80019325,277541,376210,active
700000014129,Strews Road End,Cookstown,54.62160605,-6.81860636,276364,375466,active
700000014130,TaylorsCorner,Cookstown,54.61605833,-6.83293071,275449,374833,active
700000014131,Taylors Cottages,Cookstown,54.61671831,-6.83990861,274997,374899,active
700000014132,Loughbracken Road End,Cookstown,54.61256485,-6.84711568,274539,374429,active
700000014133,Slate Chapel,Cookstown,54.60018316,-6.87649343,272663,373020,active
700000014134,QuinnsCorner,Cookstown,54.60481126,-6.89225881,271636,373519,active
700000014135,Gortsahcreen Road,Cookstown,54.60191047,-6.90519635,270805,373183,active
700000014136,Edendoit Road,Cookstown,54.59665834,-6.91855023,269951,372585,active
700000014137,Edendoit Road,Cookstown,54.5967657,-6.91850097,269954,372597,active
700000014138,Gortsahcreen Road End,Cookstown,54.60181518,-6.90558576,270780,373172,active
700000014139,QuinnsCorner,Cookstown,54.60488523,-6.89248892,271621,373527,active
700000014140,Slate Chapell,Cookstown,54.60043025,-6.87698177,272631,373047,active
700000014141,LoughRd End,Cookstown,54.61271047,-6.84731278,274526,374445,active
700000014142,Taylors Cottages,Cookstown,54.61648308,-6.84067379,274948,374872,active
700000014143,TaylorsCorner,Cookstown,54.61646889,-6.83358458,275406,374878,active
700000014144,Strews Road End,Cookstown,54.62228511,-6.81638827,276506,375544,active
700000014145,Moveagh Crossroads,Cookstown,54.62786072,-6.8005412,277519,376182,active
700000014146,Drum Road Junction,Cookstown,54.63439546,-6.76867915,279564,376945,active
700000014147,Blackhill,Cookstown,54.63332408,-6.75701955,280319,376839,active
700000014148,Gortlowry Park,Cookstown,54.63589827,-6.74442749,281127,377140,active
700000014149,Sacred Heart Church,Cookstown,54.60142955,-6.83257549,275499,373205,active
700000014150,Oakland Villas,Cookstown,54.63916533,-6.79633639,277769,377445,active
700000014151,Drum Manor Forest,Cookstown,54.64164692,-6.81110166,276811,377705,active
700000014152,Rectory Road,Cookstown,54.6483972,-6.84207387,274799,378423,active
700000014153,Corchoney Road End,Cookstown,54.64679549,-6.8588342,273720,378227,active
700000014154,Foxes Shop,Cookstown,54.64762385,-6.86285422,273459,378315,active
700000014155,Flo Road,Cookstown,54.64965626,-6.86979989,273007,378534,active
700000014156,Flo Road,Cookstown,54.64968785,-6.86933426,273037,378538,active
700000014157,Foxes Shop,Cookstown,54.6479075,-6.86340399,273423,378346,active
700000014158,Corchinney Road End,Cookstown,54.64694182,-6.85910894,273702,378243,active
700000014159,Rectory Road,Cookstown,54.64849555,-6.84202459,274802,378434,active
700000014160,Drum Manor Forest,Cookstown,54.64178255,-6.81119064,276805,377720,active
700000014161,Oakland Villas,Cookstown,54.63924632,-6.79634948,277768,377454,active
700000014162,Ballgroogan Road End,Cookstown,54.63505611,-6.76827202,279589,377019,active
700000014163,Ballyronan,Magherafelt,54.70825304,-6.5325409,294640,385459,active
700000014164,Salterstown Bridge,Magherafelt,54.68715904,-6.5370083,294401,383105,active
700000014165,Ballinderry Church,Magherafelt,54.67776552,-6.54551642,293874,382048,active
700000014166,Ballinderry Bridge Road,Magherafelt,54.67137615,-6.54686087,293802,381335,active
700000014167,Scotchtown Lane,Magherafelt,54.66187265,-6.55750588,293137,380263,active
700000014168,Ballinderry Bridge,Magherafelt,54.65935481,-6.5618411,292863,379977,active
700000014169,Derrychrin Primary School,Magherafelt,54.65361667,-6.56130004,292911,379339,active
700000014170,Gort Road End,Magherafelt,54.64949752,-6.55789775,293140,378885,active
700000014171,Derrycrin Road,Magherafelt,54.64558778,-6.55473656,293353,378454,active
700000014172,Derrycrin Road End,Magherafelt,54.63687689,-6.57779715,291884,377454,active
700000014173,BellsCorner,Magherafelt,54.63765029,-6.58630408,291333,377529,active
700000014174,Drumconvis Road,Magherafelt,54.63927041,-6.59118875,291014,377703,active
700000014175,Charletons Lane,Magherafelt,54.64387696,-6.6049708,290114,378198,active
700000014176,Wellbourne Crescent,Magherafelt,54.64519428,-6.61093615,289726,378337,active
700000014177,Windsor Terrace,Magherafelt,54.64580799,-6.61353322,289557,378402,active
700000014178,Coagh Post Office,Magherafelt,54.64723433,-6.61728012,289312,378556,active
700000014179,Square,Magherafelt,54.64796516,-6.61912983,289191,378635,active
700000014180,Tamlaght Road End,Magherafelt,54.657472,-6.5644334,292700,379764,active
700000014181,Mcgookins House,Magherafelt,54.65053041,-6.62984138,288494,378907,active
700000014182,Grays House,Magherafelt,54.64858607,-6.64146391,287748,378676,active
700000014183,Marshalls House,Magherafelt,54.64810582,-6.64591061,287462,378617,active
700000014184,Fergusons House,Magherafelt,54.64770676,-6.64959543,287225,378568,active
700000014185,Littlebridge,Magherafelt,54.64582182,-6.65944824,286593,378346,active
700000014186,Littlebridge,Magherafelt,54.64471561,-6.66340377,286340,378218,active
700000014187,Killybearn Corner,Magherafelt,54.64524351,-6.68702534,284814,378248,active
700000014188,Drumgarrel Road End,Magherafelt,54.64781884,-6.69172926,284505,378529,active
700000014189,Drumcraw Ps,Magherafelt,54.64846898,-6.70625531,283566,378584,active
700000014190,Cranfield Cottages,Magherafelt,54.64627965,-6.72259047,282516,378321,active
700000014191,Cranfield Cottages,Magherafelt,54.64626985,-6.72166131,282576,378321,active
700000014192,Oldcoagh Road End,Magherafelt,54.64851454,-6.70631583,283562,378589,active
700000014193,Drumgarrel Road End,Magherafelt,54.64786386,-6.69090676,284558,378535,active
700000014194,Littlebridge,Magherafelt,54.64598449,-6.65953584,286587,378364,active
700000014195,Fergusons House,Magherafelt,54.64772748,-6.64984261,287209,378570,active
700000014196,Marshalls House,Magherafelt,54.6482053,-6.64596928,287458,378628,active
700000014197,Grays House,Magherafelt,54.64865757,-6.64143054,287750,378684,active
700000014198,Square,Magherafelt,54.64814565,-6.61920117,289186,378655,active
700000014199,Coagh Post Office,Magherafelt,54.64696312,-6.61634434,289373,378527,active
700000014200,Windsor Terrace,Magherafelt,54.64610209,-6.61411187,289519,378434,active
700000014201,Wellbourne Crescent,Magherafelt,54.64535334,-6.6114884,289690,378354,active
700000014202,Drumconvis Road,Magherafelt,54.63933291,-6.59115561,291016,377710,active
700000014203,Charletons Lane,Magherafelt,54.6377595,-6.58642419,291325,377541,active
700000014204,Derrycrin Road End,Magherafelt,54.63693757,-6.57760918,291896,377461,active
700000014205,Derrycrin Road End,Magherafelt,54.64534476,-6.55469871,293356,378427,active
700000014206,Gort Road End,Magherafelt,54.64950853,-6.55806778,293129,378886,active
700000014207,Derrychrin Primary School,Magherafelt,54.6534554,-6.56133673,292909,379321,active
700000014208,Ballinderry Bridge,Magherafelt,54.65935831,-6.56213541,292844,379977,active
700000014209,Scotchtown Lane,Magherafelt,54.66149702,-6.55840253,293080,380220,active
700000014210,Ballinderry Bridge Road,Magherafelt,54.6716375,-6.54692905,293797,381364,active
700000014211,Ballinderry Church,Magherafelt,54.67776534,-6.54550093,293875,382048,active
700000014212,Salterstown Bridge,Magherafelt,54.68752704,-6.53697956,294402,383146,active
700000014213,Ballyronan,Magherafelt,54.70812003,-6.53268534,294631,385444,active
700000014214,Crillys House,Magherafelt,54.78754217,-6.79774677,277395,393960,active
700000014215,Straw Chapel,Magherafelt,54.78298218,-6.80812496,276736,393441,active
700000014216,Sixtowns Road,Magherafelt,54.77942101,-6.81600054,276236,393036,active
700000014217,Plumbridge Road End,Magherafelt,54.7697052,-6.83780436,274851,391931,active
700000014218,Sixtowns Post Office,Magherafelt,54.76538652,-6.8465197,274298,391441,active
700000014219,Footbridge,Magherafelt,54.76082263,-6.85597021,273698,390923,active
700000014220,Tullybrick Road End,Magherafelt,54.75719027,-6.86520612,273110,390509,active
700000014221,Davagh Road End,Magherafelt,54.75239379,-6.88366717,271930,389956,active
700000014222,Glenviggan Road,Magherafelt,54.75160501,-6.8897304,271541,389862,active
700000014223,Hollow Lane,Magherafelt,54.74833498,-6.91252424,270079,389475,active
700000014224,Conways Lane,Magherafelt,54.73991741,-6.93170749,268858,388519,active
700000014225,Mcnallys House,Magherafelt,54.73322145,-6.95398957,267434,387752,active
700000014226,Broughderg School,Magherafelt,54.72436507,-6.97304389,266221,386748,active
700000014227,Francys Cross,Magherafelt,54.71885742,-6.94883492,267790,386158,active
700000014228,Moneysallin Road,Magherafelt,54.91298223,-6.51990823,294973,408265,active
700000014230,Maghera Park & Ride,Magherafelt,54.83607379,-6.68292358,284680,399495,active
700000014231,Maghera Glenshane Road,Magherafelt,54.83663466,-6.68245396,284709,399558,active
700000014232,Castledawson Park & Ride,Magherafelt,54.7709881,-6.57635987,291674,392384,active
700000014233,Broagh Road End,Magherafelt,54.77011194,-6.53819653,294132,392337,active
700000014234,Derrynod Bridge,Magherafelt,54.80009338,-6.79788737,277362,395357,active
700000014235,Derrynod Cottages,Magherafelt,54.80110276,-6.8054925,276871,395461,active
700000014236,Derrynod Crossroads,Magherafelt,54.80305049,-6.82278974,275755,395659,active
700000014237,Doon Bar,Magherafelt,54.79436733,-6.83809199,274787,394676,active
700000014238,Bancran School,Magherafelt,54.78796088,-6.84926598,274080,393951,active
700000014239,Browns Pub,Magherafelt,54.78309164,-6.87413323,272489,393383,active
700000014240,Donnellys Pub,Magherafelt,54.77429958,-6.85521699,273722,392424,active
700000014242,Owenreagh Road End,Magherafelt,54.77155785,-6.8559781,273678,392118,active
700000014243,Donnellys Mill,Magherafelt,54.77430944,-6.85530995,273716,392425,active
700000014244,Browns Pub House,Magherafelt,54.78306542,-6.87421167,272484,393380,active
700000014245,Bancran School,Magherafelt,54.78804082,-6.84917044,274086,393960,active
700000014246,Doon Bar,Magherafelt,54.79446835,-6.83832231,274772,394687,active
700000014247,Derrynod Crossroads,Magherafelt,54.80304468,-6.82311648,275734,395658,active
700000014248,Derrynod Cottages,Magherafelt,54.80114113,-6.80574017,276855,395465,active
700000014249,Derrynod Bridge,Magherafelt,54.80025442,-6.79782039,277366,395375,active
700000014250,Stewarrts Xrds,Magherafelt,54.75253902,-6.58972795,290855,390313,active
700000014251,Aughrim School,Magherafelt,54.7525742,-6.56136542,292681,390354,active
700000014252,Gracefield Village,Magherafelt,54.74433455,-6.54692066,293630,389456,active
700000014253,Drumenagh Hall,Magherafelt,54.72141416,-6.54071014,294083,386913,active
700000014254,Point Road End,Magherafelt,54.72556354,-6.52724343,294941,387393,active
700000014255,Barrack Road End,Magherafelt,54.73089249,-6.52663101,294968,387987,active
700000014256,Ballymaguigan,Magherafelt,54.73720302,-6.52769065,294885,388688,active
700000014257,Waterfoot Road Crossroads,Magherafelt,54.74419651,-6.52433117,295085,389471,active
700000014258,Ballyronan Road End,Magherafelt,54.75355312,-6.51880302,295419,390520,active
700000014259,Aughrim Hill,Magherafelt,54.75262917,-6.5493883,293452,390376,active
700000014260,Ballyscullion Road End,Magherafelt,54.82137287,-6.50426387,296194,398089,active
700000014261,Ballymacombs Lane,Magherafelt,54.82422771,-6.49900811,296525,398414,active
700000014262,Glenvale Road End,Magherafelt,54.8270655,-6.49239846,296943,398739,active
700000014263,Ballynease Road,Magherafelt,54.83793147,-6.49277166,296893,399948,active
700000014264,Scullions House,Magherafelt,54.84235665,-6.49391431,296809,400439,active
700000014265,Ballynease Road End,Magherafelt,54.845505,-6.49496462,296734,400788,active
700000014266,Mcerlans Villas,Magherafelt,54.84826238,-6.49564041,296684,401094,active
700000014267,Ballynease Road,Magherafelt,54.84918882,-6.49573049,296676,401197,active
700000014268,Dochertys Lane,Magherafelt,54.85205577,-6.49727425,296570,401514,active
700000014269,Ballynease Road,Magherafelt,54.86022533,-6.5026392,296206,402416,active
700000014270,Ballynease Road,Magherafelt,54.86036632,-6.50241594,296220,402432,active
700000014271,Dochertys Lane,Magherafelt,54.85234177,-6.49715463,296577,401546,active
700000014272,Ballynease Road,Magherafelt,54.84907305,-6.49581264,296671,401184,active
700000014273,Mcerlans Villas,Magherafelt,54.84865517,-6.49543897,296696,401138,active
700000014274,Ballynease Road End,Magherafelt,54.84586968,-6.49467082,296752,400829,active
700000014275,Scullions House,Magherafelt,54.84229245,-6.49380774,296816,400432,active
700000014276,Ballynease Road,Magherafelt,54.83817121,-6.49254482,296907,399975,active
700000014277,Glenvale Road End,Magherafelt,54.82730843,-6.49170473,296987,398767,active
700000014278,Ballymacombs Lane,Magherafelt,54.82442789,-6.49848722,296558,398437,active
700000014279,Ballyscullion Lane,Magherafelt,54.8216174,-6.50369472,296230,398117,active
700000014280,Glendale School,Magherafelt,54.81963243,-6.50737753,295998,397891,active
700000014281,Gortinure Road,Magherafelt,54.87762634,-6.66519439,285731,404142,active
700000014282,Mcgookins Garage,Magherafelt,54.88314086,-6.66671052,285622,404754,active
700000014283,Hillside Road,Magherafelt,54.88747665,-6.66723742,285579,405236,active
700000014284,Trough Road Beagh Road,Magherafelt,54.89786118,-6.66966907,285401,406389,active
700000014285,Moneysharvan Rd,Magherafelt,54.90683119,-6.66762708,285513,407390,active
700000014286,Carhill Road,Magherafelt,54.90910171,-6.66496382,285679,407646,active
700000014287,Klrea Road End,Magherafelt,54.91049372,-6.66165891,285888,407805,active
700000014288,Kilrea Road End,Magherafelt,54.91020767,-6.66260394,285828,407772,active
700000014289,Carhill Road,Magherafelt,54.90932125,-6.66450438,285708,407671,active
700000014290,Moneysharvan Rd,Magherafelt,54.90694947,-6.66776349,285504,407403,active
700000014291,28-36 Carhill Road,Magherafelt,54.90526291,-6.66797509,285494,407215,active
700000014292,Beagh Road,Magherafelt,54.89781543,-6.66959264,285406,406384,active
700000014293,Hillside Road,Magherafelt,54.88744698,-6.66698907,285595,405233,active
700000014294,Macknagh Lane,Magherafelt,54.88258169,-6.66651084,285636,404692,active
700000014295,Gortnure Road End,Magherafelt,54.87739893,-6.66493706,285748,404117,active
700000014296,Lavey Aoh,Magherafelt,54.82652551,-6.57333273,291743,398570,active
700000014297,Killyberry Road Upper,Magherafelt,54.82039846,-6.55584375,292881,397911,active
700000014298,Moss Road,Magherafelt,54.81355518,-6.53653477,294138,397175,active
700000014299,Moss Road,Magherafelt,54.81346071,-6.53689596,294115,397164,active
700000014300,Killyberry Road,Magherafelt,54.82033162,-6.5562662,292854,397903,active
700000014301,Lavey Aoh,Magherafelt,54.82619565,-6.57278419,291779,398534,active
700000014302,Rocktown,Magherafelt,54.8210095,-6.56798847,292099,397963,active
700000014303,Rocktown Lane End,Magherafelt,54.81423843,-6.57967694,291363,397194,active
700000014304,Rocktown Lane,Magherafelt,54.81441196,-6.57991974,291347,397213,active
700000014305,Rocktown,Magherafelt,54.82102179,-6.56826809,292081,397964,active
700000014306,The Cottages,Magherafelt,54.84055584,-6.54815051,293329,400165,active
700000014307,Mckennastown,Magherafelt,54.83032457,-6.5422463,293732,399034,active
700000014308,Mullaghboy,Magherafelt,54.81603531,-6.52619344,294797,397465,active
700000014309,Mullaghboy,Magherafelt,54.81587405,-6.52623043,294795,397447,active
700000014310,Mckennastown,Magherafelt,54.83019174,-6.5424067,293722,399019,active
700000014311,The Cottages,Magherafelt,54.84047856,-6.54844903,293310,400156,active
700000014312,Ballydermott Crossroads,Magherafelt,54.79200825,-6.51037001,295871,394812,active
700000014313,Leithram Road,Magherafelt,54.78368809,-6.50881059,295991,393888,active
700000014314,The Cottages,Magherafelt,54.77218468,-6.50628122,296181,392611,active
700000014315,Mcnallys,Magherafelt,54.7657333,-6.5025569,296436,391898,active
700000014316,Mcnallys,Magherafelt,54.76542074,-6.50270827,296427,391863,active
700000014317,The Cottages,Magherafelt,54.77211781,-6.50668771,296155,392603,active
700000014318,Leithram Xrds,Magherafelt,54.78388946,-6.50911406,295971,393910,active
